linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,-0.09,95,95,93,94,1706939152.85
0.7,-0.14,95,95,93,94,1706939152.97
0.7,-0.22,95,95,93,94,1706939153.06
0.7,-0.23,98,89,99,89,1706939153.18
0.7,-0.24,98,89,99,89,1706939153.27
0.7,-0.25,98,84,98,84,1706939153.4
0.7,0,98,84,98,84,1706939153.46
0.7,0,98,84,98,84,1706939153.56
0.7,0,98,84,98,84,1706939153.67
0.7,0,103,104,101,104,1706939153.79
0.7,0,103,104,101,104,1706939153.86
0.7,0,98,98,97,97,1706939153.98
0.7,0,98,98,97,97,1706939154.04
0.7,0,96,98,96,96,1706939154.16
0.7,0,96,98,96,96,1706939154.32
0.7,0,96,98,96,96,1706939154.37
0.7,0,96,98,96,96,1706939154.47
0.7,0,96,98,96,96,1706939154.59
0.7,0,95,94,94,94,1706939154.72
0.7,0,95,94,94,94,1706939154.86
0.7,0,95,94,94,94,1706939154.96
0.7,0,95,94,94,94,1706939154.96
0.7,0,95,94,94,94,1706939155.15
0.7,0,95,94,94,94,1706939155.25
0.7,0,95,94,94,94,1706939155.33
0.7,0,94,95,94,94,1706939155.44
0.7,0,94,95,94,94,1706939155.57
0.7,0,94,95,94,94,1706939155.63
0.7,0,93,92,93,92,1706939155.77
0.7,0,93,92,93,92,1706939155.84
0.7,0,93,92,93,92,1706939156
0.7,0,93,92,93,92,1706939156.06
0.7,0,93,92,93,92,1706939156.16
0.7,0,93,92,93,92,1706939156.24
0.7,0,93,92,93,92,1706939156.4
0.7,0,93,92,93,92,1706939156.47
0.7,-0.02,93,92,93,92,1706939156.57
0.7,-0.02,93,92,93,92,1706939156.68
0.7,0,94,93,93,93,1706939156.82
0.7,0,94,94,95,93,1706939156.96
0.7,0,94,94,95,93,1706939157.03
0.7,-0.02,94,94,95,93,1706939157.17
0.7,-0.02,95,93,94,93,1706939157.24
0.7,-0.04,95,93,94,93,1706939157.36
0.7,-0.13,94,95,94,94,1706939157.4
0.7,-0.2,94,95,94,94,1706939157.56
0.7,-0.33,94,95,94,94,1706939157.63
0.7,-0.34,94,95,94,94,1706939157.74
0.7,-0.22,100,86,98,86,1706939157.85
0.7,0,100,86,98,86,1706939157.96
0.7,0,102,77,101,77,1706939158.06
0.7,0,102,77,101,77,1706939158.16
0.7,0,99,91,98,92,1706939158.26
0.7,0,99,91,98,92,1706939158.38
0.7,0,99,91,98,92,1706939158.56
0.7,0,99,91,98,92,1706939158.62
0.7,0,99,91,98,92,1706939158.74
0.7,0,95,95,95,94,1706939158.87
0.7,0,95,95,95,94,1706939158.98
0.7,0,94,93,92,95,1706939159.16
0.7,0,94,93,92,95,1706939159.2
0.7,0,95,96,94,93,1706939159.33
0.7,0,95,96,94,93,1706939159.4
0.7,0,93,95,95,93,1706939159.57
0.7,0,94,94,96,93,1706939159.64
0.7,0,94,94,96,93,1706939159.81
0.7,0,94,94,96,93,1706939159.87
0.7,0,94,94,96,93,1706939159.96
0.7,0,96,95,93,93,1706939160.02
0.7,0,96,95,93,93,1706939160.17
0.7,-0.11,96,95,93,93,1706939160.21
0.7,-0.19,93,89,88,90,1706939160.35
0.7,-0.25,92,91,92,90,1706939160.43
0.7,-0.34,92,91,92,90,1706939160.54
0.7,-0.35,92,91,92,90,1706939160.64
0.7,-0.35,101,86,101,85,1706939160.78
0.7,-0.35,101,86,101,85,1706939160.86
0.7,-0.35,115,73,100,70,1706939160.98
0.7,-0.35,115,73,100,70,1706939161.06
0.7,-0.32,111,73,104,69,1706939161.15
0.7,-0.25,108,68,110,69,1706939161.28
0.7,0,108,68,110,69,1706939161.39
0.7,0,106,71,103,74,1706939161.48
0.7,0,106,71,103,74,1706939161.58
0.7,0,106,71,103,74,1706939161.75
0.7,0,106,71,103,74,1706939161.84
0.7,0,100,100,100,100,1706939161.96
0.7,0,100,98,97,97,1706939162.02
0.7,0.35,100,98,97,97,1706939162.16
0.7,0.35,96,95,95,95,1706939162.24
0.7,0.28,96,95,95,95,1706939162.42
0.7,0.35,96,95,95,95,1706939162.42
0.7,0,80,107,77,103,1706939162.52
0.7,0,78,110,71,104,1706939162.66
0.7,0,78,110,71,104,1706939162.77
0.7,0,90,107,84,106,1706939162.85
0.7,0,103,103,103,103,1706939162.96
0.7,0,103,103,103,103,1706939163.15
0.7,0,97,98,98,97,1706939163.27
0.7,0,97,98,98,97,1706939163.34
0.7,0,96,95,94,95,1706939163.43
0.7,0,96,95,94,95,1706939163.57
0.7,0,96,95,94,95,1706939163.63
0.7,0,96,95,95,95,1706939163.76
0.7,0,96,96,96,96,1706939163.85
0.7,0,96,96,95,95,1706939163.97
0.7,0,96,96,95,95,1706939164.06
0.7,0,96,96,95,95,1706939164.22
0.7,0,96,96,95,95,1706939164.32
0.7,-0.15,96,96,95,95,1706939164.42
0.7,-0.3,97,96,96,96,1706939164.56
0.7,-0.18,95,95,95,95,1706939164.62
0.7,0,95,95,95,95,1706939164.69
0.7,0,95,95,95,95,1706939164.87
0.7,0,95,95,95,95,1706939164.9
0.7,0,95,95,95,95,1706939165.06
0.7,0,95,95,95,95,1706939165.13
0.7,0,99,98,97,98,1706939165.27
0.7,0,99,98,97,98,1706939165.32
0.7,0,95,95,94,95,1706939165.48
0.7,0,95,95,94,95,1706939165.56
0.7,0,96,96,96,95,1706939165.71
0.7,0,96,96,96,95,1706939165.8
0.7,0,96,96,96,95,1706939165.98
0.7,0,96,96,96,95,1706939165.99
0.7,0,96,96,96,95,1706939166.15
0.7,-0.35,96,96,96,95,1706939166.19
0.7,-0.35,96,96,96,95,1706939166.35
0.7,-0.35,96,96,96,95,1706939166.43
0.7,-0.35,103,87,102,87,1706939166.55
0.7,0,103,81,106,81,1706939166.65
0.7,0,103,81,106,81,1706939166.77
0.7,0,103,81,106,81,1706939166.87
0.7,0,103,81,106,81,1706939167
0.7,0,103,81,106,81,1706939167.06
0.7,0,105,106,106,105,1706939167.19
0.7,0,99,99,96,96,1706939167.27
0.7,0,99,99,96,96,1706939167.38
0.7,0,99,99,96,96,1706939167.55
0.7,0,99,99,96,96,1706939167.6
0.7,0,99,99,96,96,1706939167.77
0.7,0,99,99,96,96,1706939167.8
0.7,0,96,95,96,95,1706939167.99
0.7,0,96,95,96,95,1706939168.01
0.7,0,96,95,96,95,1706939168.14
0.7,0,96,95,96,95,1706939168.2
0.7,0,96,95,96,95,1706939168.33
0.7,0,96,95,96,95,1706939168.43
0.7,0,97,94,96,96,1706939168.58
0.7,0,97,94,96,96,1706939168.63
0.7,0,97,94,96,96,1706939168.78
0.7,0,97,94,96,96,1706939168.85
0.7,0.16,94,94,93,93,1706939168.98
0.7,0.35,94,94,93,93,1706939169.04
0.7,0.12,94,93,93,94,1706939169.19
0.7,0,83,103,83,103,1706939169.25
0.7,0,83,103,83,103,1706939169.31
0.7,0,84,103,82,101,1706939169.46
0.7,0,84,103,82,101,1706939169.57
0.7,0,96,96,97,96,1706939169.67
0.7,0,96,96,97,96,1706939169.8
0.7,0,96,96,97,96,1706939169.92
0.7,0,96,96,97,96,1706939169.97
0.7,0,98,97,97,96,1706939170.12
0.7,0,96,96,95,96,1706939170.2
0.7,0,96,96,95,96,1706939170.33
0.7,0,96,96,95,96,1706939170.42
0.7,0,96,96,95,96,1706939170.57
0.7,0,96,96,95,96,1706939170.65
0.7,0,96,96,96,95,1706939170.82
0.7,0,97,96,96,96,1706939170.96
0.7,0,97,96,96,96,1706939171
0.7,0,97,96,96,96,1706939171.11
0.7,0,96,96,96,95,1706939171.25
0.7,0,96,96,96,95,1706939171.34
0.7,0,96,96,96,95,1706939171.43
0.7,0,96,96,96,95,1706939171.56
0.7,0,96,96,96,95,1706939171.63
0.7,0,96,96,96,95,1706939171.77
0.7,0.35,96,96,96,95,1706939171.84
0.7,0.35,96,96,96,95,1706939171.99
0.7,0.14,96,96,96,95,1706939172.07
0.7,0,86,101,82,101,1706939172.14
0.7,0,82,100,83,102,1706939172.28
0.7,0,82,100,83,102,1706939172.4
0.7,0,82,100,83,102,1706939172.56
0.7,0,82,100,83,102,1706939172.63
0.7,0.05,96,96,96,96,1706939172.77
0.7,0.25,96,96,96,96,1706939172.81
0.7,0,96,96,96,96,1706939172.97
0.7,0,95,101,95,100,1706939173.04
0.7,0,95,101,95,100,1706939173.17
0.7,0,95,101,95,100,1706939173.24
0.7,0.09,95,101,95,100,1706939173.38
0.7,0.13,95,101,95,100,1706939173.46
0.7,0.12,95,101,95,100,1706939173.56
0.7,0.12,95,101,95,100,1706939173.62
0.7,0.12,95,101,95,100,1706939173.72
0.7,0.1,91,97,89,97,1706939173.87
0.7,0,91,97,89,97,1706939174
0.7,0,91,97,89,97,1706939174.08
0.7,0,91,97,89,97,1706939174.2
0.7,0,100,97,100,96,1706939174.33
0.7,0.13,100,97,100,96,1706939174.46
0.7,0.09,100,97,100,96,1706939174.57
0.7,0,100,97,100,96,1706939174.62
0.7,0,100,97,100,96,1706939174.82
0.7,0,100,97,100,96,1706939174.97
0.7,0,100,97,100,96,1706939174.97
0.7,0,100,97,100,96,1706939175.16
0.7,0,100,97,100,96,1706939175.23
0.7,0,96,96,96,96,1706939175.38
0.7,0,96,96,96,96,1706939175.46
0.7,0,96,96,96,96,1706939175.57
0.7,0,98,98,98,97,1706939175.68
0.7,0,98,98,98,97,1706939175.77
0.7,0,98,98,98,97,1706939176.03
0.7,0,98,98,98,97,1706939176.09
0.7,0,98,96,97,96,1706939176.22
0.7,0,98,96,97,96,1706939176.32
0.7,0,97,98,96,96,1706939176.4
0.7,0,97,98,96,96,1706939176.58
0.7,0,97,98,96,96,1706939176.64
0.7,0,97,98,96,96,1706939176.84
0.7,-0.09,97,98,96,96,1706939176.86
0.7,-0.35,97,98,96,96,1706939177.05
0.7,0,97,98,96,96,1706939177.18
0.7,0,97,98,96,96,1706939177.3
0.7,0,97,98,96,96,1706939177.39
0.7,0,97,98,96,96,1706939177.5
0.7,0,97,98,96,96,1706939177.59
0.7,0,100,99,98,98,1706939177.72
0.7,0,100,99,98,98,1706939177.79
0.7,0,100,99,98,98,1706939177.92
0.7,0,100,99,98,98,1706939177.97
0.7,0,97,96,96,96,1706939178.11
0.7,0,97,96,96,96,1706939178.19
0.7,0,97,97,96,96,1706939178.37
0.7,0,97,97,96,96,1706939178.44
0.7,0,97,97,96,96,1706939178.57
0.7,-0.03,97,97,96,96,1706939178.67
0.7,-0.19,97,97,96,96,1706939178.8
0.7,-0.16,97,97,96,96,1706939179.04
0.7,0,97,97,96,96,1706939179.14
0.7,0,97,97,96,96,1706939179.23
0.7,0,97,97,96,96,1706939179.34
0.7,0,97,97,96,96,1706939179.44
0.7,0,97,97,96,96,1706939179.56
0.7,0,97,97,96,96,1706939179.63
0.7,0,96,95,96,96,1706939179.81
0.7,0,96,96,95,96,1706939179.95
0.7,0,98,96,96,96,1706939180.17
0.7,0,98,96,96,96,1706939180.29
0.7,0,96,95,96,96,1706939180.44
0.7,0,96,95,96,96,1706939180.56
0.7,0,96,95,96,96,1706939180.66
0.7,0,96,95,96,96,1706939180.76
0.7,0,96,95,96,96,1706939180.86
0.7,-0.18,96,95,96,96,1706939181.14
0.7,-0.16,96,96,96,96,1706939181.27
0.7,0,100,90,98,90,1706939181.38
0.7,0,98,89,100,88,1706939181.46
0.7,0,98,89,100,88,1706939181.58
0.7,0,98,89,100,88,1706939181.67
0.7,0,101,99,98,100,1706939181.79
0.7,0,99,98,98,98,1706939181.98
0.7,0,99,98,98,98,1706939182.01
0.7,0,99,98,98,98,1706939182.13
0.7,0,99,98,98,98,1706939182.26
0.7,0,99,98,98,98,1706939182.38
0.7,0,99,98,98,98,1706939182.49
0.7,0,97,96,95,96,1706939182.83
0.7,0,97,96,95,96,1706939182.96
0.7,0,97,96,95,96,1706939183.01
0.7,0,97,96,96,95,1706939183.11
0.7,0,97,96,96,96,1706939183.23
0.7,0,97,96,96,96,1706939183.33
0.7,0,98,96,96,95,1706939183.58
0.7,0,98,96,96,95,1706939183.67
0.7,0,98,96,96,95,1706939183.8
0.7,0,98,96,96,95,1706939183.88
0.7,0,95,93,93,93,1706939183.98
0.7,0,95,93,93,93,1706939184.08
0.7,0,95,93,93,93,1706939184.19
0.7,0,95,93,93,93,1706939184.41
0.7,0,95,93,93,93,1706939184.46
0.7,0,93,94,93,93,1706939185.02
0.7,0,93,94,93,93,1706939185.09
0.7,0,93,94,93,93,1706939185.2
0.7,0,93,94,93,93,1706939185.36
0.7,0,84,84,83,83,1706939185.69
0.7,0,93,93,93,93,1706939185.85
0.7,0,93,93,93,93,1706939185.95
0.7,0,93,93,93,93,1706939186.07
0.7,0,93,93,93,93,1706939186.17
0.7,0,93,92,92,93,1706939186.25
0.7,0,93,92,92,93,1706939186.42
0.7,0,93,92,92,93,1706939186.68
0.7,0,93,92,92,93,1706939186.81
0.7,0,93,92,92,93,1706939186.88
0.7,0,93,92,92,93,1706939187.01
0.7,0,93,92,92,93,1706939187.11
0.7,0,93,92,92,93,1706939187.19
0.7,0,93,94,94,93,1706939187.36
0.7,0,94,92,93,93,1706939187.91
0.7,0,95,93,94,93,1706939188.04
0.7,0,95,93,94,93,1706939188.14
0.7,-0.05,95,93,94,93,1706939188.2
0.7,-0.25,90,90,89,90,1706939188.36
0.7,0,92,93,93,92,1706939188.87
0.7,0,92,93,93,92,1706939189.02
0.7,0,24,20,18,20,1706939189.07
0.7,0,24,20,18,20,1706939189.15
0.7,0,24,20,18,20,1706939189.3
0.7,0,24,20,18,20,1706939190.39
0.7,0,0,0,0,0,1706939190.47
0.7,0,0,0,0,0,1706939190.59
0.7,0,81,87,76,73,1706939190.83
0.7,0,81,87,76,73,1706939190.88
0.7,0,81,87,76,73,1706939191.92
0.7,0.06,0,0,0,0,1706939192.05
0.7,0.18,0,0,0,0,1706939192.23
0.7,0.17,0,0,0,0,1706939192.4
0.7,0.19,0,0,0,0,1706939193.42
0.7,0.17,0,0,0,0,1706939193.56
0.7,0.13,0,0,0,0,1706939193.65
0.7,0,47,69,44,53,1706939193.77
0.7,0,78,105,68,81,1706939193.91
0.7,0,78,105,68,81,1706939194.05
0.7,0.25,78,105,68,81,1706939194.17
0.7,0.23,96,95,96,95,1706939194.44
0.7,0.12,89,100,87,100,1706939194.58
0.7,0,89,100,87,100,1706939195.5
0.7,0,89,100,87,100,1706939195.59
0.7,0,0,0,0,0,1706939195.77
0.7,0,0,0,0,0,1706939195.91
0.7,0,99,96,97,96,1706939197.4
0.7,0,99,96,97,96,1706939197.55
0.7,0,99,96,97,96,1706939197.65
0.7,0,99,96,97,96,1706939197.72
0,0,99,96,97,96,1706939197.87
0.25,0,99,96,97,96,1706939202.99
0.7,0,0,0,0,0,1706939203.13
0.7,0,0,0,0,0,1706939203.31
0.7,0,64,63,63,64,1706939203.46
0.7,0,64,63,63,64,1706939205.5
0.7,0,64,63,63,64,1706939205.64
0.7,0,64,63,63,64,1706939205.83
0.7,0,64,63,63,64,1706939205.99
0.7,0,90,90,89,89,1706939206.97
0.7,0,90,90,89,89,1706939207.1
0.7,0,20,20,17,18,1706939207.35
0.7,0,89,89,89,89,1706939207.44
0.7,0,89,89,89,89,1706939208.01
0.7,0,89,89,89,89,1706939208.09
0.7,0,89,89,89,89,1706939208.26
0.7,0,89,89,89,89,1706939208.42
0.7,0,95,94,95,93,1706939208.58
0.7,0,95,94,95,93,1706939208.7
0.7,0,95,94,95,93,1706939208.86
0.7,0,95,94,92,93,1706939211.47
0.7,0,95,94,92,93,1706939211.61
0.7,0,95,94,92,93,1706939211.85
0.7,0,79,76,64,64,1706939211.95
0,0,79,76,64,64,1706939216.03
0,0,0,0,0,0,1706939216.21
-0.7,0,0,0,0,0,1706939216.42
-0.7,0,53,53,53,53,1706939216.52
0.7,0,53,53,53,53,1706939219.67
0.7,0,53,53,53,53,1706939219.74
0.7,0,0,0,0,0,1706939219.8
0.7,0,0,0,0,0,1706939220.01
0.37,0,75,73,75,76,1706939232.29
0.39,0,0,0,0,0,1706939232.4
0.38,0,0,0,0,0,1706939232.5
0.38,0,0,0,0,0,1706939232.58
0.35,0,66,66,66,67,1706939232.69
0.34,0,66,66,66,67,1706939232.79
0.34,0,66,66,66,67,1706939232.92
0.34,0,66,66,66,67,1706939233
0.34,0,56,56,56,56,1706939233.11
0.34,0,56,56,56,56,1706939233.19
0.32,0,56,56,56,56,1706939233.3
0.3,0,50,50,50,49,1706939233.41
0.23,0,50,50,50,49,1706939233.51
0,0,50,50,50,49,1706939233.6
0,0,50,50,50,49,1706939233.7
0,0,50,50,50,49,1706939233.8
0,0,50,50,50,49,1706939233.89
0,-0.7,23,24,24,23,1706939234.01
0,-0.7,23,24,24,23,1706939234.1
0,-0.7,23,24,24,23,1706939234.2
0,-0.7,23,24,24,23,1706939234.32
0,-0.7,23,24,24,23,1706939234.41
0,-0.7,23,24,24,23,1706939234.52
0,-0.7,23,24,24,23,1706939234.61
0,-0.7,23,24,24,23,1706939234.72
0,-0.7,23,24,24,23,1706939234.82
0,-0.7,23,24,24,23,1706939234.92
0,-0.7,23,24,24,23,1706939235.03
0,-0.7,23,24,24,23,1706939235.12
0,0,34,-24,40,-38,1706939235.23
0,0,34,-30,35,-36,1706939235.32
0,0,34,-30,35,-36,1706939235.41
0,0,12,-9,16,-16,1706939235.52
0,0,12,-9,16,-16,1706939235.62
0,0,12,-9,16,-16,1706939235.71
0,0,12,-9,16,-16,1706939235.88
0,0,12,-9,16,-16,1706939235.92
0,0,0,0,0,0,1706939236.02
0,0,0,0,0,0,1706939236.12
0,0,0,0,0,0,1706939236.27
0,0,0,0,0,0,1706939236.34
0,0,0,0,0,0,1706939236.44
0,-0.32,0,0,0,0,1706939236.53
0,0,0,0,0,0,1706939236.64
0,0,0,0,0,0,1706939236.72
0,0,0,0,0,0,1706939236.87
0,-0.7,0,0,0,0,1706939236.96
0,-0.7,0,0,0,0,1706939237.04
0,-0.51,0,0,0,0,1706939237.15
0,0,0,0,0,0,1706939237.25
0,0,9,-10,12,-10,1706939237.36
0,0,9,-10,12,-10,1706939237.47
0,-0.7,9,-10,12,-10,1706939237.54
0,-0.7,1,0,1,0,1706939237.64
0,-0.7,1,0,1,0,1706939237.79
0,-0.7,1,0,1,0,1706939237.84
0,0,1,0,1,0,1706939237.98
0,0,1,0,1,0,1706939238.08
0,0,1,0,1,0,1706939238.19
0,0,7,-7,9,-5,1706939238.26
0.55,0,7,-7,9,-5,1706939238.38
0.7,0,7,-7,9,-5,1706939238.47
0.7,0,7,-7,9,-5,1706939238.58
0,0,7,-7,9,-5,1706939238.72
0,0,34,38,33,36,1706939238.79
0,0,34,38,33,36,1706939238.85
0,0,34,38,33,36,1706939238.98
0,0,34,38,33,36,1706939239.07
0.31,0,34,38,33,36,1706939239.22
0.7,0,13,13,13,13,1706939239.33
0.7,0,13,13,13,13,1706939239.36
0.7,0,13,13,13,13,1706939239.48
0.7,0,26,27,26,26,1706939239.61
0.7,0,26,27,26,26,1706939239.67
0.7,0,26,27,26,26,1706939239.78
0.7,0,26,27,26,26,1706939239.88
0.7,0,26,27,26,26,1706939240.03
0.7,0,80,79,80,81,1706939240.13
0.7,0,80,79,80,81,1706939240.22
0.7,0,80,79,80,81,1706939240.34
0.7,0,80,79,80,81,1706939240.43
0.7,0,80,79,80,81,1706939240.48
0.63,0,92,90,90,91,1706939240.63
0.6,0,92,90,90,91,1706939240.69
0.59,0,93,92,92,92,1706939240.84
0.6,0,93,92,92,92,1706939240.89
0.68,0,93,92,92,92,1706939241
0.7,0,86,86,87,87,1706939241.14
0.7,0,86,86,87,87,1706939241.19
0.7,0,86,86,86,86,1706939241.31
0.7,0,86,86,86,86,1706939241.39
0.7,0,86,86,86,86,1706939241.48
0.7,0,86,86,86,86,1706939241.58
0.7,0,96,93,95,96,1706939241.69
0.7,0,96,93,95,96,1706939241.8
0.7,0,96,93,95,96,1706939241.95
0.7,0,95,93,84,92,1706939242.07
0.7,0,95,93,84,92,1706939242.12
0.7,0,92,95,87,88,1706939242.22
0.7,0,92,95,87,88,1706939242.37
0.7,0,92,95,87,88,1706939242.4
0.7,0,92,95,87,88,1706939242.51
0.7,0,92,95,87,88,1706939242.6
0.7,0,92,90,89,91,1706939242.72
0.7,0,92,90,89,91,1706939242.86
0.7,0,92,90,89,91,1706939242.9
0.7,-0.34,92,94,93,89,1706939243.04
0.7,-0.35,93,91,88,86,1706939243.16
0.7,-0.35,93,91,88,86,1706939243.22
0.7,-0.35,93,91,88,86,1706939243.31
0.7,-0.35,115,71,104,72,1706939243.47
0.7,-0.35,115,71,104,72,1706939243.58
0.7,-0.35,111,67,125,66,1706939243.62
0.7,-0.35,123,63,108,61,1706939243.78
0.7,-0.35,121,64,110,62,1706939243.89
0.7,-0.35,121,64,110,62,1706939243.92
0.7,-0.35,121,64,110,62,1706939244.06
0.7,0,121,64,110,62,1706939244.14
0.7,0,119,61,116,61,1706939244.23
0.7,0,119,61,116,61,1706939244.38
0.7,0,119,61,116,61,1706939244.43
0.7,0,119,61,116,61,1706939244.53
0.7,0,98,99,100,96,1706939244.68
0.7,0,98,99,100,96,1706939244.77
0.7,0,96,93,93,89,1706939244.88
0.7,0.35,96,93,93,89,1706939244.93
0.7,0.35,96,93,93,89,1706939245.09
0.7,0.35,96,93,93,89,1706939245.14
0.7,0.29,80,107,79,106,1706939245.24
0.7,0.12,80,107,79,106,1706939245.37
0.7,0,80,107,79,106,1706939245.46
0.7,0,68,113,67,115,1706939245.57
0.7,0,68,113,67,115,1706939245.7
0.7,0,68,113,67,115,1706939245.78
0.7,0,68,113,67,115,1706939245.86
0.7,0,100,97,99,94,1706939245.94
0.7,0,95,93,94,93,1706939246.11
0.7,0,95,93,94,93,1706939246.15
0.7,0,93,95,91,89,1706939246.28
0.7,0,95,96,92,90,1706939246.4
0.7,0,96,93,96,94,1706939246.46
0.7,0,96,93,96,94,1706939246.61
0.7,0,96,95,96,96,1706939246.72
0.7,0,96,95,96,96,1706939246.79
0.7,0,96,95,96,96,1706939246.86
0.7,0,92,98,93,88,1706939247.02
0.7,0,92,98,93,88,1706939247.07
0.7,0,92,98,93,88,1706939247.18
0.7,0,92,98,93,88,1706939247.29
0.7,0,93,91,96,92,1706939247.39
0.7,0,93,91,96,92,1706939247.49
0.7,0,93,91,96,92,1706939247.58
0.7,0,93,91,96,92,1706939247.7
0.7,0,93,91,96,92,1706939247.78
0.7,0,93,91,96,92,1706939247.88
0.7,0,93,91,96,92,1706939248.03
0.7,-0.05,93,91,96,92,1706939248.09
0.7,-0.23,90,91,92,95,1706939248.22
0.7,-0.23,90,91,92,95,1706939248.3
0.7,-0.14,90,91,92,95,1706939248.39
0.7,0,101,87,103,88,1706939248.5
0.7,0,101,87,103,88,1706939248.6
0.7,0,101,87,103,88,1706939248.73
0.7,0,101,87,103,88,1706939248.81
0.7,0,101,87,103,88,1706939248.96
0.7,0,101,87,103,88,1706939249
0.7,0,96,97,96,96,1706939249.17
0.7,0,97,94,93,94,1706939249.23
0.7,0,97,94,93,94,1706939249.3
0.7,0,97,94,93,94,1706939249.4
0.7,0,97,94,93,94,1706939249.54
0.7,0,97,94,93,94,1706939249.65
0.7,0,97,94,93,94,1706939249.72
0.7,0,97,94,93,94,1706939249.81
0.7,0,96,93,95,90,1706939249.98
0.7,0,96,93,95,90,1706939250.09
0.7,0,96,93,95,90,1706939250.12
0.7,0,95,93,93,94,1706939250.26
0.7,0,95,93,93,94,1706939250.33
0.7,0,95,93,93,94,1706939250.41
0.7,0,94,92,90,88,1706939250.53
0.7,0,94,92,90,89,1706939250.64
0.7,0,94,92,90,89,1706939250.72
0.7,0,94,92,90,89,1706939250.87
0.7,0,93,92,93,90,1706939251
0.7,0,93,92,93,90,1706939251.03
0.7,0,93,93,92,89,1706939251.18
0.7,0,93,93,92,89,1706939251.24
0.7,0,92,93,92,89,1706939251.38
0.7,0,92,93,92,89,1706939251.44
0.7,0,92,93,92,89,1706939251.53
0.7,0,92,93,92,89,1706939251.64
0.7,0,92,93,92,89,1706939251.74
0.7,0,92,93,92,89,1706939251.83
0.7,0.08,92,93,92,89,1706939251.97
0.7,0.2,92,93,92,89,1706939252.04
0.7,0.35,93,90,95,92,1706939252.2
0.7,0.35,93,90,95,92,1706939252.24
0.7,0.27,93,90,95,92,1706939252.34
0.7,0.04,75,116,73,103,1706939252.5
0.7,0,75,116,73,103,1706939252.55
0.7,0,75,116,73,103,1706939252.67
0.7,0,104,112,100,95,1706939252.82
0.7,0,100,101,96,95,1706939252.86
0.7,0,100,101,96,95,1706939252.96
0.7,0,100,101,96,95,1706939253.05
0.7,0,94,94,93,93,1706939253.22
0.7,0,94,94,93,93,1706939253.25
0.7,0,92,98,95,92,1706939253.37
0.7,0,92,98,95,92,1706939253.47
0.7,0,95,93,94,95,1706939253.58
0.7,0.33,95,93,94,95,1706939253.7
0.7,0.35,99,90,89,94,1706939253.82
0.7,0.34,99,90,89,94,1706939253.87
0.7,0.3,99,90,89,94,1706939253.97
0.7,0.35,99,90,89,94,1706939254.08
0.7,0.35,99,90,89,94,1706939254.2
0.7,0.35,99,90,89,94,1706939254.32
0.7,0.35,99,90,89,94,1706939254.4
0.7,0.29,99,90,89,94,1706939254.52
0.7,0.2,99,90,89,94,1706939254.58
0.7,0.26,69,115,66,117,1706939254.69
0.7,0.34,69,115,66,117,1706939254.79
0.7,0.35,69,115,66,117,1706939254.89
0.7,0.35,77,113,72,113,1706939255.02
0.7,0.31,77,113,72,113,1706939255.14
0.7,0,77,113,72,113,1706939255.2
0.7,0,66,124,67,106,1706939255.3
0.7,0,76,123,73,107,1706939255.44
0.7,0,76,123,73,107,1706939255.49
0.7,0,76,123,73,107,1706939255.62
0.7,0,76,123,73,107,1706939255.72
0.7,0,76,123,73,107,1706939255.79
0.7,0,97,95,96,95,1706939255.9
0.7,0,98,88,94,96,1706939256.02
0.7,0,98,88,94,96,1706939256.16
0.7,0,98,88,94,96,1706939256.2
0.7,0,98,88,94,96,1706939256.34
0.7,0,98,88,94,96,1706939256.4
0.7,0,96,95,96,93,1706939256.51
0.7,0,96,95,96,93,1706939256.62
0.7,0,96,95,96,93,1706939256.71
0.7,0,96,95,96,93,1706939256.81
0.7,0,92,97,98,92,1706939256.94
0.7,0,92,97,98,92,1706939257.01
0.7,0,92,97,98,92,1706939257.11
0.7,-0.25,97,93,93,93,1706939257.26
0.7,-0.35,96,93,91,96,1706939257.31
0.7,-0.3,96,93,91,96,1706939257.43
0.7,-0.03,96,93,91,96,1706939257.55
0.7,0,96,93,91,96,1706939257.62
0.7,0,96,93,91,96,1706939257.71
0.7,0,96,93,91,96,1706939257.88
0.7,0,96,93,91,96,1706939257.91
0.7,0,96,93,91,96,1706939258.07
0.7,0,96,93,91,96,1706939258.16
0.7,0,96,97,95,95,1706939258.24
0.7,0,96,97,95,95,1706939258.33
0.7,0,96,97,95,95,1706939258.49
0.7,0,96,97,95,95,1706939258.54
0.7,0,97,96,99,94,1706939258.64
0.7,0,97,96,99,94,1706939258.72
0.7,0,97,96,99,94,1706939258.83
0.7,0,100,90,89,93,1706939258.98
0.7,0,100,90,89,93,1706939259.03
0.7,0,100,90,89,93,1706939259.21
0.7,0,100,90,89,93,1706939259.24
0.7,0,100,90,89,93,1706939259.4
0.7,0,100,90,89,93,1706939259.46
0.7,0,100,90,89,93,1706939259.54
0.7,0,100,90,89,93,1706939259.67
0.7,-0.15,100,90,89,93,1706939259.77
0.7,-0.35,95,92,83,85,1706939259.84
0.7,-0.35,94,89,86,79,1706939260
0.7,-0.35,94,89,86,79,1706939260.06
0.7,0,98,80,105,80,1706939260.18
0.7,0,118,64,123,66,1706939260.31
0.7,0,118,64,123,66,1706939260.35
0.7,0,110,110,101,103,1706939260.5
